Smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCOC(=O)C[C@H](N)c1ccccc1,12.257112937767698,12.257112937767698,0.7568627173091462,-3.9274565381708255,0.7394218532540547,33.07142857142857,193.24600000000012,178.12599999999998,193.11027872,76,0,0.3071991000328237,-0.46591734052503464,0.46591734052503464,0.3071991000328237,1.8571428571428572,2.642857142857143,3.2857142857142856,16.53191948156671,10.054335455960167,2.1081525291081387,-2.099727072430625,2.12935206553944,-2.165498374719797,5.699097753825765,-0.14305109288503462,2.55810102085205,3.7505380173967198,790.4562840596094,23.325908934703556,21.763710176427686,6.763710176427685,12.746629238358585,10.73040642444569,3.335979233445774,1.9651884215471753,1.9651884215471753,1.1009959102110827,1.1009959102110827,0.5994406518455577,0.5994406518455577,-1.35,499571.54836219683,2.245701892357648,5.39506221355735,3.1835730163952856,105.0617424850372,10.456579929526322,2.8236841566564013,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.212093538316473,12.415343608992675,12.871685249200745,23.897978593607426,30.174945524741123,5.969305287951849,0.0,0.0,5.719716975726273,19.242709486974704,6.558985242916289,35.77554503001347,0.0,0.0,5.719716975726273,0.0,0.0,0.0,12.528290530868137,9.53140013787187,0.0,42.62602220888458,30.212093538316473,2.8236841566564013,0.0,0.0,52.32,73.26626202358258,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,20.64354538686926,116.50941156414865,0.0,12.257112937767698,0.0,-2.0301081821617535,-2.3287627551020407,-9.044476140024932,-3.9274565381708255,-7.269054219790155,0.0,0.36363636363636365,14,2,3,0,0,0,0,1,0,1,1,0,3,1,3,0,6,0,0,0,0,0,0.865407244455213,1,1.6396000000000002,54.62040000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)N1CCN(C)CC1,12.264777494331064,12.264777494331064,0.6992251275510202,-3.9321381330309917,0.5733358576401895,59.166666666666664,172.22800000000015,156.1,172.121177752,70,0,0.4093313354452196,-0.4497084968913108,0.4497084968913108,0.4093313354452196,1.6666666666666667,2.4166666666666665,3.0,16.550267310022733,10.344474883893257,2.1859326863253,-2.30919415348313,2.004337934020466,-2.4680556149366266,5.671750507997791,0.08560152497906809,2.3029437771590016,3.6360845879098274,607.5359562966717,22.939157588755425,21.710923771927643,5.710923771927642,11.865860956554162,10.70401322219567,2.7040132221956688,1.5880656531502155,1.5880656531502155,0.868129030768427,0.868129030768427,0.4364874453765017,0.4364874453765017,-0.77,158857.06174842792,1.5850236293194264,4.303970000923489,2.373363897516029,95.5622773477189,14.536682415501005,0.0,0.0,0.0,0.0,6.093240070938415,0.0,4.794537184071822,0.0,0.0,0.0,13.827719017577925,39.695024298966,14.783536579937607,31.463537036595383,6.093240070938415,0.0,9.799819461700956,0.0,6.851892117295679,39.522250880462316,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,55.41531041310168,4.736862953800049,0.0,28.784029016019193,0.0,0.0,0.0,0.0,32.78,62.267202530397356,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,21.932136898723517,123.22247000188965,0.0,10.751871811224486,0.0,0.0,0.0,0.0,-2.3804936696900985,-26.677181476757376,0.0,0.875,12,0,4,0,1,1,1,0,0,0,0,0,3,0,4,1,3,0,1,1,0,0,0.568491179278807,1,0.3903000000000001,46.09200000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)N1CCN(Cc2nc(-c3cccc(Cl)c3)no2)CC1,12.768766056412783,12.768766056412783,0.6200963747172048,-4.138387888474695,0.8437835862811213,37.208333333333336,350.80599999999976,331.6540000000001,350.11456814800056,128,0,0.4093313419061265,-0.4497084968740343,0.4497084968740343,0.4093313419061265,1.5416666666666667,2.375,3.1666666666666665,35.49569158476637,10.194476734897185,2.22852017239487,-2.325785602064834,2.2007590086710436,-2.479964706756318,6.303676828327002,0.07487407012351131,3.292794913320305,2.18442418675864,1400.952898707151,33.679280085832076,30.391563726400648,12.147492672419103,19.00761393228589,15.450514183017207,6.328478656026435,3.811988235398326,4.189952708407554,2.3197011349072842,2.5086833714118977,1.3911403312792907,1.5328770086577508,-2.119999999999999,401866520.96024597,5.187985492314548,7.633076882092814,4.040238604134796,171.37962501897118,14.159867621623874,0.0,0.0,11.715128420025835,0.0,6.093240070938415,4.899909730850478,4.794537184071822,4.9839785209472085,0.0,28.84244056268455,18.93672953262227,46.16883343589366,29.504947601274868,40.09890764207941,17.69417996117093,0.0,19.940461239773608,0.0,13.348751801611623,32.546423980180066,35.083032066420415,0.0,11.387855989696924,0.0,4.794537184071822,0.0,11.600939890232516,58.58012529089209,11.233722638115994,0.0,38.78702860655578,28.692769767626526,5.022633313741326,11.387855989696924,0.0,71.7,108.25912337054842,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.877504731872701,42.168447394440065,159.74673975202168,5.843753091486052,14.82478723980957,2.727848789881376,-0.6485436913434268,-2.1957931507666846,-3.0726021672822776,-2.4758976640276247,-27.889181088667538,0.0,0.4375,24,0,7,0,1,1,1,1,1,2,0,0,6,0,8,2,5,0,1,1,0,0,1.6500121719174616,3,2.6641000000000012,88.61600000000004,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)[C@@H](N)CCC(=O)NCCSC(=O)C(C)(C)C,13.06561722186613,13.06561722186613,1.2807792719454827,-4.743574106544216,0.5131205262185936,38.333333333333336,318.43899999999957,292.23100000000005,318.1613283120007,122,0,0.3224087622384596,-0.46482742095819896,0.46482742095819896,0.3224087622384596,1.5714285714285714,2.3333333333333335,2.9523809523809526,32.166573248156176,9.995318701009644,2.2092481102016452,-2.1513852554764936,2.216675125268578,-2.344318781432527,8.132755879934512,-0.1444385145442794,2.770477139754449,7.049822996808672,1165.8084743282488,38.80096490832123,35.93566864331923,10.752165224246959,20.01441398355943,17.441330196373332,5.416185990801185,2.860529407502834,3.6395685098652955,1.2779177889221454,1.9628485782528353,0.5056468218451069,0.8427247266612328,-1.08,359161065.85939366,3.533882481490792,9.78365357909355,9.466719276070739,166.79787585168765,15.766393282814697,8.841576625006047,6.527119008513921,5.907179729351506,0.0,5.969305287951849,14.383611552215466,0.0,0.0,0.0,32.317561301278154,13.224817018625059,51.404903063596706,10.671260911426948,54.88344753291521,28.75364689688019,0.0,5.309813353288376,11.134707445123052,46.17131074019112,18.76080181238239,0.0,0.0,0.0,11.029530329014648,0.0,0.0,11.761884949391115,41.770456228221114,19.120474506015512,5.41499046939678,71.68086506375657,0.0,4.235526234984602,0.0,0.0,98.49000000000001,110.13028024786512,14.383611552215466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,35.762973026899665,200.66114994370716,-1.2807792719454827,38.675666888657645,-3.9588384177943587,-10.007612476990515,-5.72229894078848,-4.5825628963005,-9.479189658320479,-25.222201836891557,0.0,0.7857142857142857,21,3,6,0,0,0,1,0,0,0,1,0,6,2,7,0,10,0,0,0,0,0,1.6463943803873038,0,1.0790999999999995,83.77210000000005,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CCOC(=O)[C@@H](N)CCC(=O)NCCSC(=O)c1ccccc1,12.983580000188269,12.983580000188269,0.7515393815448788,-4.624162577344902,0.5207886738269166,30.652173913043477,338.4289999999997,316.2530000000001,338.1300281840006,126,0,0.3224087622384596,-0.46482742095819896,0.46482742095819896,0.3224087622384596,1.565217391304348,2.347826086956522,3.0434782608695654,32.16657249920146,10.144387368804784,2.1544962656369564,-2.099198672785413,2.1067301255447664,-2.3435200679753088,8.136865771496693,-0.14441533914068938,2.870129884628131,3.5851964559093434,1336.2447348595947,36.265066523458984,32.93566864331923,11.752165224246959,19.695823528246077,16.191330196373336,6.166185990801185,3.110529407502834,3.8895685098652955,1.6758557163061796,2.2587244330209035,0.8321933763070812,1.22030231743119,-1.8599999999999994,427613763.1990222,4.607481858184445,10.797722615379842,7.804677044858113,170.77531959949405,15.766393282814697,8.841576625006047,1.4118420783282006,11.022456659537227,0.0,5.969305287951849,14.383611552215466,0.0,0.0,0.0,41.97397848770759,13.224817018625059,39.21653708036491,17.525053692278046,49.40041330823432,28.75364689688019,0.0,5.309813353288376,5.719716975726273,25.615634388304084,18.76080181238239,35.77554503001347,0.0,0.0,11.029530329014648,0.0,0.0,11.761884949391115,41.770456228221114,14.325937321943691,0.0,56.000143162957485,30.212093538316473,4.235526234984602,0.0,0.0,98.49000000000001,119.93515845659479,14.383611552215466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,30.279938802218776,172.0667368184104,-0.7515393815448788,38.34499794156812,-2.908124079589941,-6.2318939493264836,-5.479368065400051,-9.738507625290048,-9.213878608876636,-12.00508971661711,0.0,0.4375,23,3,6,0,0,0,1,1,0,1,1,0,6,2,7,0,11,0,0,0,0,0,2.1630570026117617,1,1.3467999999999996,90.08260000000004,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CCOC(=O)c1c(O)nnn1Cc1ccccc1,12.463584708574786,12.463584708574786,0.04436130007558603,-3.539756983920496,0.8215162988957598,22.77777777777778,247.25400000000008,234.14999999999995,247.095691276,94,0,0.36186025839539776,-0.4904540231696951,0.4904540231696951,0.36186025839539776,1.6666666666666667,2.5,3.2222222222222223,16.53397141740621,10.200647044427727,2.2076816803023322,-2.052107248627669,2.1483699764908875,-2.13797305365896,5.892376291328698,0.050879617045552064,3.083628777848151,2.7201849206568074,1003.961409687771,24.101929816642453,21.566385657891466,8.566385657891464,13.985105217962653,10.795565264641526,4.387316974177663,2.7583905028056295,2.7583905028056295,1.6941515919042152,1.6941515919042152,1.026546874349827,1.026546874349827,-2.369999999999999,2660801.5998296123,3.810520718516331,5.307218033616934,2.4765052556738416,122.16418863151497,9.84567114490726,0.0,0.0,5.693927994848461,7.311187993668005,5.969305287951849,0.0,9.476340119217006,0.0,0.0,40.52416044227238,12.415343608992675,4.1122756685106605,25.39267193276421,31.089311003021717,5.969305287951849,1.4311996572326342,14.993869839101091,0.0,13.348751801611623,6.558985242916289,41.469473024861934,0.0,5.879988336435371,0.0,0.0,5.879988336435371,0.0,34.06216821830907,11.233722638115994,0.0,39.352911461955614,30.212093538316473,0.0,0.0,0.0,77.24000000000001,73.22650369377706,4.794537184071822,0.0,4.681802935145185,0.0,0.0,0.0,0.0,0.0,20.157738048863166,17.880302331275274,102.48448836957495,0.0,12.463584708574786,10.499077827118501,-2.131714419564122,-2.8544440770135227,-4.539423541008586,0.0,-10.17156886768201,0.0,0.25,18,1,6,0,0,0,0,1,1,2,0,0,6,1,6,1,6,0,0,0,0,0,1.1235146819322681,2,1.2086999999999999,63.18730000000003,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1C,13.90034426352837,13.90034426352837,0.8219473731994897,-6.628217796002276,0.6103756788489362,34.57575757575758,470.55099999999976,444.34300000000025,470.16239093200073,174,0,0.33951590320241526,-0.4623427458771865,0.4623427458771865,0.33951590320241526,1.4545454545454546,2.1818181818181817,2.8181818181818183,32.23322896192283,9.956727174981639,2.2953991477123514,-2.324169091699304,2.2667356284213764,-2.427414452713379,7.8879224269752495,-0.12327021971925463,3.058427495683031,2.4111828822352686,2227.653020502158,46.78157438140403,41.73834412478301,16.55484070571074,25.955189897244125,21.04898942507786,9.541839158378538,5.419987081192215,6.756818091915517,3.3329800895184984,4.20123897791966,2.0459152250118096,2.7611667038670333,-3.45,269013297177.67035,7.27242170710922,10.444136911826549,6.076374149777968,229.5685500196286,9.636772684650527,11.887084090627301,1.4118420783282006,15.930470882759089,0.0,5.969305287951849,9.509656797805953,18.196312689347966,5.261891554738487,0.0,30.212093538316473,38.05550423661041,39.44905539654828,42.79235866801112,58.424540288856385,27.717638948545968,5.261891554738487,9.69909813468134,5.893957685363079,32.154590922400274,24.452614342398654,58.63879471591921,0.0,6.069221312792274,9.61502934458461,5.817862777835028,0.0,0.0,44.83096513412768,25.259648176429614,24.07696267018952,81.0455254782212,36.25451224597977,1.4118420783282006,0.0,0.0,129.45999999999998,153.57271622836134,23.268762907211066,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,9.720841474747257,35.6808059825837,239.49670538742905,0.0,29.4498466654523,9.992834725244983,-11.351585416731625,-12.188657267239993,-7.57252814213952,-9.594164646447298,-20.77090017623235,-6.628217796002276,0.391304347826087,33,1,9,0,1,1,1,1,1,2,0,0,8,1,10,2,9,0,1,1,0,0,2.301641454229941,3,2.301,121.79100000000003,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CCOC(=O)c1ccc(CCN)cc1,12.164250873960693,12.164250873960693,0.6605547499838624,-3.5326684672950934,0.7345251971092247,29.642857142857142,193.24600000000012,178.12599999999998,193.11027872,76,0,0.3376074667097892,-0.46239132404200767,0.46239132404200767,0.3376074667097892,1.7142857142857142,2.5,3.142857142857143,16.532109784433043,10.099781405404867,2.041716125448575,-2.0231947230142096,2.0562283318152157,-2.0553718976513675,5.888555456533112,0.052613210312094164,2.507438201180222,3.6777502760313343,786.4562840596096,23.325908934703556,21.763710176427686,6.763710176427685,12.713937167907478,10.73040642444569,3.335979233445774,1.978385022672186,1.978385022672186,1.1537545839520587,1.1537545839520587,0.6303436598487682,0.6303436598487682,-1.35,457557.3229513669,2.245701892357648,5.39506221355735,2.851323951153247,105.0617424850372,10.456579929526322,2.8236841566564013,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,12.08483741532659,37.36996560996459,9.59530989319154,20.346988071634602,30.174945524741123,5.969305287951849,0.0,0.0,5.719716975726273,13.224817018625059,13.055844927232233,35.29657781404717,0.0,0.0,5.719716975726273,0.0,0.0,0.0,19.025150215184084,11.10978785512943,0.0,40.59319351497437,24.16967483065318,2.8236841566564013,0.0,0.0,52.32,73.26626202358258,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,20.643545386869256,115.71159197939073,0.0,12.164250873960693,0.0,-3.050165050122436,-1.8603185101200983,-4.978429705215418,-3.424607898715042,-10.395655022511765,0.0,0.36363636363636365,14,2,3,0,0,0,0,1,0,1,0,0,3,1,3,0,6,0,0,0,0,0,0.865407244455213,1,1.3645,55.15690000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1ccc(OS(N)(=O)=O)cc1,12.011658123897705,12.011658123897705,0.8966658610949731,-5.101586944133841,0.7765766922060781,22.6875,245.25600000000009,234.16799999999998,245.035793452,88,0,0.3795354561842875,-0.4623913003075012,0.4623913003075012,0.3795354561842875,1.625,2.3125,2.875,32.245163873113114,10.197691288240561,2.0804755447948033,-2.035893781148775,2.134165875188317,-2.184972211297348,7.8426471979978745,0.05261268538189285,2.476576465649682,3.484746395799117,836.9541400805452,21.5330157158901,18.39670333828314,8.213199919210863,11.937063714369803,8.893497957762698,4.864219138432892,2.206770045344372,3.22889859797486,1.1385574718328368,1.5158425012374508,0.647448844754897,0.9414005408261774,-1.6,216155.59392190425,4.007787215574432,4.950941945405614,3.872318339100347,108.79530125355271,8.919948386449757,8.573195989940306,0.0,0.0,0.0,16.27347016397548,0.0,4.794537184071822,13.542820220500968,0.0,0.0,31.02156694794886,4.1122756685106605,20.346988071634602,37.2927937170389,16.27347016397548,0.0,0.0,5.12502323617203,6.851892117295679,6.558985242916289,29.733126322350174,0.0,5.749511833283905,9.308108668821738,0.0,5.749511833283905,0.0,20.946087515197075,15.041027829823683,0.0,29.546707798596472,24.16967483065318,2.8236841566564013,0.0,0.0,95.69,70.29200891599356,13.212334168400758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.919948386449757,15.160511162188381,110.10515214459932,0.0,12.011658123897705,-0.8966658610949731,-1.1699296107331822,-3.0740524875073483,-4.866901927437641,0.0,-6.924340104256684,-5.101586944133841,0.2222222222222222,16,2,6,0,0,0,0,1,0,1,0,0,5,1,7,0,6,0,0,0,0,0,1.240145114615489,1,0.4456000000000001,56.13370000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1nn(C)[nH]c1=O,11.551916572184428,11.551916572184428,0.10036044973544955,-3.4095803807634164,0.5958210630530356,24.166666666666668,171.15600000000006,162.08399999999997,171.064391148,66,0,0.36421488179118217,-0.4610628916110635,0.4610628916110635,0.36421488179118217,2.0833333333333335,2.9166666666666665,3.5,16.53325494642616,10.473255315717298,2.1441901727298083,-1.9361775138579904,1.8733956238616682,-2.154052923404108,5.860242697339424,0.05168869945287486,2.527353123846638,3.1992087816405066,609.7150053763378,16.800964908321227,14.566385657891463,5.5663856578914634,9.182357537481888,7.0845305696776215,2.637316974177663,1.6347837050556504,1.6347837050556504,0.9199217351667455,0.9199217351667455,0.5160675113223943,0.5160675113223943,-1.59,16056.27439579769,2.4466897669822356,3.205189072281423,1.5234733779796714,80.82588714673852,4.736862953800049,0.0,1.4118420783282006,5.693927994848461,5.559266895052008,5.969305287951849,4.794537184071822,14.682749964153917,0.0,5.098681808301038,0.0,6.851892117295679,15.200378237303564,9.300502355256729,21.909310665561826,5.969305287951849,0.0,14.986894588383134,6.975826900282246,6.851892117295679,6.558985242916289,16.04773207397229,0.0,0.0,5.559266895052008,0.0,0.0,0.0,27.51518511925127,11.712689854082296,0.0,28.30642574557772,4.794537184071822,1.4118420783282006,0.0,0.0,76.97999999999999,37.60920443834653,9.589074368143644,0.0,9.888212780082096,0.0,0.0,0.0,0.0,0.0,9.835544762101087,12.377910527689961,66.77157431027966,0.0,22.942989417989416,2.797422052154195,-2.702114040060468,-1.7869212962962961,0.0,0.0,-9.772950444066517,0.0,0.5,12,1,6,0,0,0,0,0,1,1,0,0,5,1,6,1,4,0,0,0,0,0,0.6535086086995202,1,-0.7148999999999999,39.7852,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOCCNc1ccc(OC)cc1,7.8772412367724876,7.8772412367724876,0.4836682728647017,-3.857369023998488,0.7053665261394577,32.42857142857143,195.26200000000014,178.12599999999998,195.125928784,78,0,0.1601531814117108,-0.4967658917510299,0.4967658917510299,0.1601531814117108,1.5714285714285714,2.4285714285714284,3.142857142857143,16.473554342753665,10.277518859699411,1.9208935697035874,-2.0640338858754514,2.138397677464629,-2.0834022418573195,5.456553072738685,0.15783034873184024,2.5362310600081854,3.556845372889023,799.8325150046517,24.95566544670048,23.763710176427686,6.763710176427685,13.477668276119962,11.710923771927643,3.263710176427684,1.8095860311957526,1.8095860311957526,1.0063382614941347,1.0063382614941347,0.5284262355412053,0.5284262355412053,-1.2199999999999998,911863.8341600429,1.9997331584518845,6.266628421174064,3.661951241687633,108.97562146919293,14.783539260888475,5.749511833283905,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.02156694794886,22.855506870426453,31.416798932011734,32.81770488465181,5.687386274683562,0.0,0.0,0.0,6.851892117295679,31.96259598231949,24.16967483065318,0.0,5.749511833283905,10.046676307088426,5.687386274683562,5.749511833283905,0.0,26.652782629031112,4.736862953800049,0.0,28.784029016019193,24.16967483065318,1.4118420783282006,0.0,0.0,30.49,74.42106103823582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,23.34397897705172,135.50698447115914,0.0,0.0,-0.4836682728647017,-1.166840986394558,-1.0224937452151555,-4.568087836986644,0.0,-14.856629413615504,-3.159264216082554,0.45454545454545453,14,1,3,0,0,0,0,1,0,1,0,0,3,1,3,0,8,0,0,0,0,0,0.8951131889656255,1,2.1436,57.97670000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
